السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,2,الربع الثاني ,مكة المكرمة,ميسان,أخرى,أرض,زراعي,1,150000,1047.45,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الشرقية,أرض,سكني,2,816869,989.29,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,الهدا,أرض,زراعي,2,4910000,1772.8,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,المسيال الجديد,فيلا,سكني,5,5400000,2123.64,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الساحل,أرض,تجاري,3,2880000,1815,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,الواسط,فيلا,سكني,1,700000,341.14,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,أبحر الجنوبية,أرض,تجاري,2,146810000,29226.83,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,ضاحية العرفاء,أرض,سكني,5,730000,3110.08,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,مدائن الفهد,أرض,تجاري,4,6579772.86,2277.61,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الفردوس,أرض,سكني,2,3100000,600,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,الصفوة,أرض,سكني,1,1200000,600,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,النزهة,أرض,سكني,1,140000,400,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الريان,أرض,تجاري,2,6000000,1532.94,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,البوادي,أرض,تجاري,1,320000,600,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,أم العطف,أرض,تجاري,5,2394818,4424.63,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,الشرائع,دور,سكني,1,730000,264.6,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,العرفاء الغربية,أرض,سكني,2,750000,1120,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,جبل النور,أرض,سكني,1,500000,222.24,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الفروسية,فيلا,سكني,4,4200000,1373.9,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,حارة الباب الجديد,فيلا,سكني,1,995000,554.01,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,السروات,أرض,سكني,1,7987900,3473.5,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الجموم,أخرى,أرض,زراعي,2,3000000,20040.86,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,بطحاء قريش,أرض,سكني,3,13212500,4262.85,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,العمرة,شقة,سكني,2,970000,447.71,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,البيعة,أرض,سكني,5,5573901,1994,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,الواسط,دوبلكس,سكني,1,1000000,378.12,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الفنار,شقة,سكني,1,887200,235.16,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,نخب,أرض,سكني,2,765000,257.91,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,الجفيجف,أرض,تجاري,1,1553420,776.71,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الأمير فواز الجنوبى,فيلا,سكني,1,1300000,409.8,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الأمير فواز الجنوبى,أرض,سكني,1,5000000,660,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الوادي,أرض,سكني,2,12432261.5,8742.2,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,المنتزهات,أرض,تجاري,1,2097710,525.15,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,رابغ,أخرى,أرض,تجاري,3,6440000,2021.15,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,المنتزهات,شقة,سكني,1,180000,99,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,بطحاء قريش,دور,سكني,1,800000,205.09,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,السبيل,أخرى,أخرى,1,231615,96.29,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,الشهداء الشمالية,أرض,تجاري,1,225000,81,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,ميسان,أخرى,أرض,سكني,2,40000,1333.22,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,شعب عامر ,أرض,سكني,4,1240000,2328.1,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,الجودية,أرض,تجاري,3,500000,1780.3,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,المويه القديم,أخرى,عمارة,سكني,3,2188537,3061.35,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,أبحر الجنوبية,شقة,سكني,4,5840822,793.15,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,الخضراء,أرض,تجاري,2,5500000,1500,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الحمراء,شقة,سكني,4,2889000,626.648,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,الواسط,دوبلكس,سكني,1,913659,343.6,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الرحاب,أرض,تجاري,2,37920838,10245.5,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الفيصلية,فيلا,سكني,5,31110700,3380.27,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,المروة,أرض,تجاري,1,195127590,27875.37,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,المنارات,أرض,سكني,1,250000,292.5,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,الهنداوية,أخرى,أخرى,1,1290000,394.46,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,الهنداوية,أرض,سكني,5,3239532.75,1406.83,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,السيل الكبير,أرض,سكني,2,21000,1328.11,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,مثملة,أرض,سكني,1,400000,533.98,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,الرحاب,فيلا,سكني,3,3050000,1056.97,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,النزهة,أخرى,أخرى,1,586322,327.11,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,الفلق الجديد,فيلا,سكني,1,1350000,496.88,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,الشرائع,أرض,سكني,2,1416000,994,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,الحلقة الشرقية,أرض,تجاري,2,2544230,1460.57,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,النسيم,فيلا,سكني,1,620000,189,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,السامر,أرض,تجاري,1,5000000,625,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الشرفية,أخرى,أخرى,2,766052.5,172.7,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الحمدانية,دوبلكس,سكني,2,3150000,770.42,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,الحوية,أرض,سكني,3,1851000,2039.06,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,الحوية,أرض,تجاري,1,275735.42,488.49,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الخالدية,فيلا,سكني,1,3720000,420,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الخالدية,فيلا,سكني,1,9650000,1320,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,عودة,أرض,سكني,1,1156000,600.98,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الثغر,أرض,تجاري,1,4600000,614,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الفضيلة,أرض,تجاري,4,4650000,1791,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,المنار,أرض,تجاري,1,2800000,675,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,الشوقية,أرض,سكني,1,3000000,633.99,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الأجاويد,أرض,تجاري,1,5600000,660,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,بن سويلم,أرض,سكني,1,200000,111,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,القرينية,دوبلكس,سكني,2,1900000,450.27,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الشرفية,أرض,تجاري,5,37704040,4576.75,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,الرحاب,أرض,تجاري,1,7000000,33871,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,أخرى,شقة,سكني,3,2286300,633.17,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,العوالي,أرض,تجاري,2,2784000,1920,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الربيع,أرض,سكني,3,1575000,1350,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,القرينية,دوبلكس,سكني,1,1200000,253.04,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الرحاب,فيلا,سكني,2,4556000,1016.23,NULL,NULL,NULL
