السنة,الربع,الربع ,رقم الربع ,المنطقة,المدينة,الحي,نوع العقار,عدد الصكوك ,مجموع سعر العقار,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2024,2,الربع الثانى,20242,الرياض,الرياض,الشفا,فيلا,61,49737534.74,13345.53,3740.911763,4300.93,3333.33
2024,2,الربع الثانى,20242,الرياض,الرياض,العريجاء الغربي,فيلا,17,16156944,6495.3,2529.074833,3576.71,1864.98
2024,2,الربع الثانى,20242,الرياض,الرياض,الملك سلمان,فيلا,4,14427000,2346,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,العقيق,فيلا,18,146957700,12753.15,8511.041967,10666.67,7410.526316
2024,2,الربع الثانى,20242,الرياض,الرياض,العوالي,فيلا,21,22764050,5798.06,4013.047894,4597.7,3575.1
2024,2,الربع الثانى,20242,الرياض,الرياض,المحمدية,فيلا,11,73706900,6257.53,13756.35128,14814.81,12270.27
2024,2,الربع الثانى,20242,الرياض,الرياض,المروة,فيلا,3,3189540,1266.49,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,القيروان,فيلا,25,88913242,9951.478,10053.38156,12095.2381,8000
2024,2,الربع الثانى,20242,الرياض,الرياض,المدينة الصناعية الجديدة,فيلا,2,6240000,4800,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,المنصورة (خنشليلة),فيلا,2,1300000,487.67,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,المهدية,فيلا,265,491525858,98620.908,4709.215695,5841.73,3879.94
2024,2,الربع الثانى,20242,الرياض,الرياض,المنار,فيلا,10,22967500,4523.91,5230.188227,6376.53,4900
2024,2,الربع الثانى,20242,الرياض,الرياض,الغنامية,فيلا,27,27023441.76,21093.916,1065.619632,1910.69,750
2024,2,الربع الثانى,20242,الرياض,الرياض,الفيحاء,فيلا,9,13248500,2465.76,5204.048,6805.56,4243.33
2024,2,الربع الثانى,20242,الرياض,الرياض,القدس,فيلا,6,18738666,3124.76,6110.336341,7490.636704,5367.088608
2024,2,الربع الثانى,20242,الرياض,الرياض,الملز,فيلا,18,46911407,9161.42,4942.141869,5715.59,4166.67
2024,2,الربع الثانى,20242,الرياض,الرياض,الملقا,فيلا,118,862936088.3,64074.8683,12995.07034,16007.37,10090.26
2024,2,الربع الثانى,20242,الرياض,الرياض,المصيف,فيلا,7,19907000,2915.31,7555.789844,8012.53,7272.73
2024,2,الربع الثانى,20242,الرياض,الرياض,المعيزيلة,فيلا,12,14399895.81,4304.22,4567.405044,5138.888889,3824.97
2024,2,الربع الثانى,20242,الرياض,الرياض,المرسلات,فيلا,8,23097500,3337,6783.870968,6800,6758.33
2024,2,الربع الثانى,20242,الرياض,الرياض,النخيل,فيلا,44,267713911.3,19429.58,13135.19298,14600.54,12235.09
2024,2,الربع الثانى,20242,الرياض,الرياض,الوادي,فيلا,7,18815000,2121.71,9564.870259,10836.36,8275.86
2024,2,الربع الثانى,20242,الرياض,الرياض,المربع,فيلا,1,13878950.4,1204.77,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,النموذجية,فيلا,1,2750000,809.62,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,النهضة,فيلا,41,92217744.21,17241.41,5949.686123,6717.25,4943.43
2024,2,الربع الثانى,20242,الرياض,الرياض,المونسية,فيلا,142,287955794,40959.72,7179.991774,8127.93,6275.08
2024,2,الربع الثانى,20242,الرياض,الرياض,الندى,فيلا,4,34200000,2820.835,NULL,NULL,NULL
