year,quarter,region_ar,city_ar,Category,total_deals,average
2021,4,المنطقة الشرقية,الاحساء,دور - سكني,194,14636.68072
2021,4,المنطقة الشرقية,الجبيل,دور - سكني,7,36187
2021,4,المنطقة الشرقية,الخبر,دور - سكني,172,28377.49219
2021,4,المنطقة الشرقية,الخفجي,دور - سكني,25,20515.90909
2021,4,المنطقة الشرقية,الدمام,دور - سكني,372,28729.5596
2021,4,المنطقة الشرقية,الذيبية,دور - سكني,2,21600
2021,4,المنطقة الشرقية,العيون,دور - سكني,6,18986.5
2021,4,المنطقة الشرقية,القطيف,دور - سكني,38,20003.8
2021,4,المنطقة الشرقية,القيصومة,دور - سكني,14,14400
2021,4,المنطقة الشرقية,النعيرية,دور - سكني,7,20197.28571
2021,4,المنطقة الشرقية,بقيق,دور - سكني,26,29479.36364
2021,4,المنطقة الشرقية,حفر الباطن,دور - سكني,274,14997.12712
2021,4,المنطقة الشرقية,رأس تنورة,دور - سكني,26,16732.04348
2021,4,المنطقة الشرقية,الاحساء,شقة - سكني,7184,12224.94792
2021,4,المنطقة الشرقية,الجبيل,شقة - سكني,3432,17771.63609
2021,4,المنطقة الشرقية,الخبر,شقة - سكني,11397,19433.48353
2021,4,المنطقة الشرقية,الخفجي,شقة - سكني,509,13734.08447
2021,4,المنطقة الشرقية,الدمام,شقة - سكني,19649,17390.75454
2021,4,المنطقة الشرقية,الذيبية,شقة - سكني,117,16140.62338
2021,4,المنطقة الشرقية,العيون,شقة - سكني,142,13295.09
2021,4,المنطقة الشرقية,القطيف,شقة - سكني,1905,17044.54961
2021,4,المنطقة الشرقية,القيصومة,شقة - سكني,64,9278.378378
2021,4,المنطقة الشرقية,النعيرية,شقة - سكني,263,15150.90173
2021,4,المنطقة الشرقية,بقيق,شقة - سكني,163,16006.34615
2021,4,المنطقة الشرقية,حفر الباطن,شقة - سكني,1727,10596.61441
2021,4,المنطقة الشرقية,رأس تنورة,شقة - سكني,616,15662.20513
2021,4,المنطقة الشرقية,قرية العليا,شقة - سكني,7,11915
2021,4,المنطقة الشرقية,قرية العليا - الرفيعه,شقة - سكني,4,14909
2021,4,المنطقة الشرقية,مليجة,شقة - سكني,2,15000
2021,4,المنطقة الشرقية,الاحساء,فيلا - سكني,94,18338.64634
2021,4,المنطقة الشرقية,الجبيل,فيلا - سكني,63,57983.85714
2021,4,المنطقة الشرقية,الخبر,فيلا - سكني,352,73570.41584
2021,4,المنطقة الشرقية,الخفجي,فيلا - سكني,5,21120
2021,4,المنطقة الشرقية,الدمام,فيلا - سكني,376,62738.75851
2021,4,المنطقة الشرقية,العيون,فيلا - سكني,2,14909
2021,4,المنطقة الشرقية,القطيف,فيلا - سكني,27,40714.12
2021,4,المنطقة الشرقية,النعيرية,فيلا - سكني,1,11000
2021,4,المنطقة الشرقية,بقيق,فيلا - سكني,5,80800
2021,4,المنطقة الشرقية,حفر الباطن,فيلا - سكني,21,39627.2
2021,4,المنطقة الشرقية,رأس تنورة,فيلا - سكني,4,42666.66667
2021,4,المنطقة الشرقية,الاحساء,محل - تجاري,1446,398.090631
2021,4,المنطقة الشرقية,الجبيل,محل - تجاري,396,469.284698
2021,4,المنطقة الشرقية,الخبر,محل - تجاري,1206,582.395028
2021,4,المنطقة الشرقية,الخفجي,محل - تجاري,101,343.989712
2021,4,المنطقة الشرقية,الدمام,محل - تجاري,3170,785.131894
2021,4,المنطقة الشرقية,الذيبية,محل - تجاري,27,305.672794
2021,4,المنطقة الشرقية,العيون,محل - تجاري,52,361.181545
2021,4,المنطقة الشرقية,القطيف,محل - تجاري,732,443.998338
2021,4,المنطقة الشرقية,القيصومة,محل - تجاري,22,268.753472
2021,4,المنطقة الشرقية,النعيرية,محل - تجاري,22,523.563873
2021,4,المنطقة الشرقية,بقيق,محل - تجاري,56,535.091872
2021,4,المنطقة الشرقية,حفر الباطن,محل - تجاري,665,444.30518
2021,4,المنطقة الشرقية,رأس تنورة,محل - تجاري,41,460.054795
2021,4,المنطقة الشرقية,ساموده,محل - تجاري,1,300
2021,4,المنطقة الشرقية,قرية العليا,محل - تجاري,6,274.169252
2021,4,المنطقة الشرقية,مليجة,محل - تجاري,1,85.71429
2021,4,المنطقة الشرقية,الاحساء,معرض تجاري - تجاري,116,1299.98086
2021,4,المنطقة الشرقية,الجبيل,معرض تجاري - تجاري,17,718.304542
2021,4,المنطقة الشرقية,الخبر,معرض تجاري - تجاري,444,838.403314
2021,4,المنطقة الشرقية,الخفجي,معرض تجاري - تجاري,1,272.72727
2021,4,المنطقة الشرقية,الدمام,معرض تجاري - تجاري,547,805.591613
2021,4,المنطقة الشرقية,العيون,معرض تجاري - تجاري,1,375
2021,4,المنطقة الشرقية,القطيف,معرض تجاري - تجاري,54,461.703155
2021,4,المنطقة الشرقية,النعيرية,معرض تجاري - تجاري,1,375
2021,4,المنطقة الشرقية,بقيق,معرض تجاري - تجاري,1,521.73913
2021,4,المنطقة الشرقية,حفر الباطن,معرض تجاري - تجاري,45,283.988623
2021,4,المنطقة الشرقية,رأس تنورة,معرض تجاري - تجاري,4,737.62204
2021,4,المنطقة الشرقية,الاحساء,مكتب - تجاري,91,323.727255
2021,4,المنطقة الشرقية,الجبيل,مكتب - تجاري,66,312.212434
2021,4,المنطقة الشرقية,الخبر,مكتب - تجاري,576,417.390609
2021,4,المنطقة الشرقية,الدمام,مكتب - تجاري,836,318.057883
2021,4,المنطقة الشرقية,الذيبية,مكتب - تجاري,1,440
2021,4,المنطقة الشرقية,العيون,مكتب - تجاري,3,234.444443
2021,4,المنطقة الشرقية,القطيف,مكتب - تجاري,71,255.556959
2021,4,المنطقة الشرقية,حفر الباطن,مكتب - تجاري,7,320.464026
2021,4,المنطقة الشرقية,رأس تنورة,مكتب - تجاري,7,270.729218
2022,1,المنطقة الشرقية,الاحساء,استديو - سكني,411,9789.003095
2022,1,المنطقة الشرقية,الجبيل,استديو - سكني,321,12043.57333
2022,1,المنطقة الشرقية,الخبر,استديو - سكني,1245,12564.53819
2022,1,المنطقة الشرقية,الخفجي,استديو - سكني,57,12881.63265
2022,1,المنطقة الشرقية,الدمام,استديو - سكني,2232,11720.98946
2022,1,المنطقة الشرقية,العيون,استديو - سكني,7,7600
2022,1,المنطقة الشرقية,القطيف,استديو - سكني,68,9381.612903
2022,1,المنطقة الشرقية,القيصومة,استديو - سكني,2,25200
2022,1,المنطقة الشرقية,النعيرية,استديو - سكني,15,15960
2022,1,المنطقة الشرقية,بقيق,استديو - سكني,6,15266.66667
2022,1,المنطقة الشرقية,حفر الباطن,استديو - سكني,93,10481.08108
2022,1,المنطقة الشرقية,رأس تنورة,استديو - سكني,24,12505.15789
2022,1,المنطقة الشرقية,الاحساء,دوبلاكس - سكني,27,25081.48148
2022,1,المنطقة الشرقية,الجبيل,دوبلاكس - سكني,13,30923.07692
2022,1,المنطقة الشرقية,الخبر,دوبلاكس - سكني,166,57811.2293
2022,1,المنطقة الشرقية,الخفجي,دوبلاكس - سكني,6,23333.33333
2022,1,المنطقة الشرقية,الدمام,دوبلاكس - سكني,284,39314.868
2022,1,المنطقة الشرقية,العيون,دوبلاكس - سكني,1,24000
2022,1,المنطقة الشرقية,القطيف,دوبلاكس - سكني,36,26810.9375
2022,1,المنطقة الشرقية,حفر الباطن,دوبلاكس - سكني,8,19500
2022,1,المنطقة الشرقية,رأس تنورة,دوبلاكس - سكني,1,18000
2022,1,المنطقة الشرقية,الاحساء,دور - سكني,219,16918.06316
2022,1,المنطقة الشرقية,الجبيل,دور - سكني,20,26600
2022,1,المنطقة الشرقية,الخبر,دور - سكني,192,33533.20408
2022,1,المنطقة الشرقية,الخفجي,دور - سكني,25,17750
2022,1,المنطقة الشرقية,الدمام,دور - سكني,467,27672.54615
2022,1,المنطقة الشرقية,الذيبية,دور - سكني,9,14933.33333
2022,1,المنطقة الشرقية,السعيرة,دور - سكني,1,18000
2022,1,المنطقة الشرقية,العيون,دور - سكني,9,14777.77778
2022,1,المنطقة الشرقية,القطيف,دور - سكني,55,19861.22449
2022,1,المنطقة الشرقية,القيصومة,دور - سكني,18,15185.71429
2022,1,المنطقة الشرقية,النعيرية,دور - سكني,11,20563.63636
2022,1,المنطقة الشرقية,بقيق,دور - سكني,22,23580
2022,1,المنطقة الشرقية,حفر الباطن,دور - سكني,451,14249.79487
2022,1,المنطقة الشرقية,رأس تنورة,دور - سكني,30,23030.76923
2022,1,المنطقة الشرقية,قرية العليا,دور - سكني,1,8400
2022,1,المنطقة الشرقية,مليجة,دور - سكني,1,15000
2022,1,المنطقة الشرقية,الاحساء,شقة - سكني,9077,12508.44841
2022,1,المنطقة الشرقية,البويبيات,شقة - سكني,1,12000
2022,1,المنطقة الشرقية,الجبيل,شقة - سكني,5106,17968.87843
2022,1,المنطقة الشرقية,الخبر,شقة - سكني,12486,18466.31319
2022,1,المنطقة الشرقية,الخفجي,شقة - سكني,580,13231.22222
2022,1,المنطقة الشرقية,الدمام,شقة - سكني,22737,17027.90195
2022,1,المنطقة الشرقية,الذيبية,شقة - سكني,177,13649.79021
2022,1,المنطقة الشرقية,العيون,شقة - سكني,192,14021.92941
2022,1,المنطقة الشرقية,القطيف,شقة - سكني,2339,16194.75446
2022,1,المنطقة الشرقية,القيصومة,شقة - سكني,114,10995.12195
2022,1,المنطقة الشرقية,النعيرية,شقة - سكني,230,14486.35676
2022,1,المنطقة الشرقية,بقيق,شقة - سكني,171,16386.36364
2022,1,المنطقة الشرقية,حفر الباطن,شقة - سكني,2437,11348.21193
2022,1,المنطقة الشرقية,رأس تنورة,شقة - سكني,623,15329.29515
2022,1,المنطقة الشرقية,قرية العليا,شقة - سكني,6,8716.666666
2022,1,المنطقة الشرقية,قرية العليا - الرفيعه,شقة - سكني,3,9666.666666
2022,1,المنطقة الشرقية,مليجة,شقة - سكني,4,9375
2022,1,المنطقة الشرقية,الاحساء,فيلا - سكني,118,20978.09524
2022,1,المنطقة الشرقية,الجبيل,فيلا - سكني,160,52215.93478
2022,1,المنطقة الشرقية,الخبر,فيلا - سكني,506,71622.20628
2022,1,المنطقة الشرقية,الخفجي,فيلا - سكني,10,20100
2022,1,المنطقة الشرقية,الدمام,فيلا - سكني,361,55696.19608
2022,1,المنطقة الشرقية,العيون,فيلا - سكني,3,12800
2022,1,المنطقة الشرقية,القطيف,فيلا - سكني,22,35684.21053
2022,1,المنطقة الشرقية,القيصومة,فيلا - سكني,2,21600
2022,1,المنطقة الشرقية,النعيرية,فيلا - سكني,2,27000
2022,1,المنطقة الشرقية,بقيق,فيلا - سكني,3,31666.66667
2022,1,المنطقة الشرقية,حفر الباطن,فيلا - سكني,31,24000
2022,1,المنطقة الشرقية,رأس تنورة,فيلا - سكني,2,27500
2022,1,المنطقة الشرقية,قرية العليا,فيلا - سكني,1,58000
2022,1,المنطقة الشرقية,الاحساء,محل - تجاري,2441,421.96175
2022,1,المنطقة الشرقية,الجبيل,محل - تجاري,650,508.356913
2022,1,المنطقة الشرقية,الخبر,محل - تجاري,1882,619.767187
2022,1,المنطقة الشرقية,الخفجي,محل - تجاري,205,365.04458
2022,1,المنطقة الشرقية,الدمام,محل - تجاري,4291,769.484093
2022,1,المنطقة الشرقية,الذيبية,محل - تجاري,45,310.560684
2022,1,المنطقة الشرقية,الصداوى,محل - تجاري,5,363.953902
2022,1,المنطقة الشرقية,العيون,محل - تجاري,57,355.370409
2022,1,المنطقة الشرقية,القطيف,محل - تجاري,994,440.592037
2022,1,المنطقة الشرقية,القيصومة,محل - تجاري,44,260.082292
2022,1,المنطقة الشرقية,النعيرية,محل - تجاري,57,368.726227
