السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,2,الثاني ,حائل,حائل,القيروان,أرض,سكني,4,1385447,2272.95,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,أجا,أرض,تجاري,5,7662698,6280.51,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,النفل,دوبلكس,سكني,1,855000,458.05,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,المروج,أرض,سكني,1,1815000,726,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الزبارة,أرض,سكني,2,1210000,704.65,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,المطار,أرض,سكني,2,1040000,802.57,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الجامعيين,أرض,سكني,1,585000,456,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,ضاحية الملك فهد,أرض,سكني,5,1770000,3150,NULL,NULL,NULL
2025,2,الثاني ,حائل,الحائط,أخرى,أرض,تجاري,1,75000,400,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,أركان,أرض,تجاري,2,880000,1273.95,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,ضاحية الملك فهد,أرض,سكني,1,310000,750,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,حدري البلاد,أرض,تجاري,1,460000,750,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,السمراء,أرض,سكني,2,290279.25,987.5,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,صلاح الدين,أرض,سكني,1,1350000,567,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,حدري البلاد,أرض,سكني,2,460000,1190,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,العليا,أرض,سكني,1,70000,1136.24,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الوادي,دوبلكس,سكني,1,500000,428.6,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الوسيطا,أرض,سكني,3,1301499,1458.96,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,النرجس,أرض,سكني,1,1450000,550,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,العليا,فيلا,سكني,1,1850000,756.63,NULL,NULL,NULL
2025,2,الثاني ,حائل,الحائط,أخرى,فيلا,سكني,1,4000,294.73,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,النصية,أرض,سكني,5,2354087.6,2730.92,NULL,NULL,NULL
