السنة,الربع,الربع ,رقم الربع ,المنطقة,المدينة,الحي,نوع العقار,عدد الصكوك ,مجموع سعر العقار,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2024,1,الربع الأول,20241,الشرقية,الدمام,المحمدية,قطعة أرض-سكنى,3,12050000,5467,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,النور,قطعة أرض-سكنى,2,1000000,940,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,مدينة العمال,قطعة أرض-سكنى,8,4911000,2753.28,1243.92598,1558.79,621.17
2024,1,الربع الأول,20241,الشرقية,الدمام,الأتصالات,قطعة أرض-سكنى,5,4141000,1891,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الحمراء,قطعة أرض-سكنى,2,2600000,1456.25,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الخليج,قطعة أرض-سكنى,13,7823146,3442.24,2404.002664,3536.07,1345.99
2024,1,الربع الأول,20241,الشرقية,الدمام,الريان,قطعة أرض-سكنى,2,3350000,1214.75,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الفيحاء,قطعة أرض-سكنى,1,4050000,664,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الواحة,قطعة أرض-سكنى,5,7039278,3028.58,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,بدر,قطعة أرض-سكنى,9,7512454.24,5371.12,1423.598297,1666.67,1280.07
2024,1,الربع الأول,20241,الشرقية,الدمام,غرناطة,قطعة أرض-سكنى,9,4324500,3820,1156.48855,1377.78,904.76
2024,1,الربع الأول,20241,الشرقية,الدمام,قصر الخليج,قطعة أرض-سكنى,1,1800000,900,NULL,NULL,NULL
