السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,3,الربع الثالث,مكة المكرمة,الطائف,حوايا الجنوبية,أرض,سكني,1,850000,561.63,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,غليل,أخرى,أخرى,4,2456487,524.98,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الفيحاء,أخرى,أخرى,2,1880770836,10065.41,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,عودة,أرض,سكني,1,300000,230.8,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,الرصيفة,أرض,سكني,3,3230073.32,1604.61,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الصالحية,شقة,سكني,2,1202000,358.57,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الأجاويد,أرض,سكني,5,6538078.14,2700,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,الملك فهد,أخرى,أخرى,5,3300157.28,1103.77,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,مشرفة,أرض,تجاري,1,3400000,550,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,المعارض,أرض,سكني,2,2400000,1342.75,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الأمير فواز الجنوبى,أرض,سكني,1,1700000,900,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,وادي جليل,أرض,تجاري,1,2852300,2593.3,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,القمرية,دور,سكني,3,2860000,676.67,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,طيبة,أرض,تجاري,5,6972265,3881.5,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,المرجان,فيلا,سكني,1,3878472.1,655.33,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,المعارض,شقة,سكني,1,748000,258.55,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,معاد,أخرى,أخرى,2,1057687.75,429.48,NULL,NULL,NULL
