السنة,الربع,الربع ,رقم الربع ,المنطقة,المدينة,الحي,نوع العقار,عدد الصكوك ,مجموع سعر العقار,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,الهجره,فيلا,2,10600000,1543.3,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الواحة,فيلا,1,709000,359.81,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,النسيم,فيلا,1,1000000,333.25,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,العمرة,فيلا,19,48378593,14838.84,3202.677782,3668.51,2578.27
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,مدائن الفهد,فيلا,1,701568,199.68,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,الجامعه,فيلا,4,60015853,8087.19,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,التنعيم,فيلا,14,5153654.86,1398.08,3988.375924,5303.18,2664.69
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,الشرائع,فيلا,23,18830404,6523.62,2980.284172,3232.97,2689.28
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,الخضراء,فيلا,2,380000,192.37,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,العكيشية,فيلا,1,2500000,630,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,المعابده,فيلا,5,1605190,314.62,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,البحيرات,فيلا,7,5858400,1954.49,3285.001663,3631.06,2894.32
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,الحمراء,فيلا,36,85807283.81,22126.6,2485.821196,3703.61,1785.71
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,السلامة,فيلا,3,890000,390.36,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,المنار,فيلا,1,1300000,250,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,النزهة,فيلا,9,22634922,3960.63,4153.634334,6580.79,2635.43
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,الهجلة الجديد,فيلا,9,10827191,3716,3029.591892,3557.77,2547.23
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,بطحاء قريش  ,فيلا,36,70624156,14890,4112.303195,5000,2609.26
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,كدي,فيلا,3,541814.96,115.28,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,بريمان,قطعة أرض- زراعي,2,9390000,62326.36,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,الشوقية,فيلا,1,350000,188.5,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,العدل,فيلا,3,3630000,980.28,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,جبل النور,فيلا,1,1000000,300.05,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,وادي جليل,فيلا,7,4370137.55,1374.63,2554.096399,4209.54,1060.56
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,أبحر الجنوبية,قطعة أرض-تجارى,6,133973396.5,16722.46,5802.687977,8000,4079.94
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,أم السلم,قطعة أرض-تجارى,11,45257940.6,228732.45,2557.87164,3969.95,2087.49
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الأمير فواز الجنوبى,قطعة أرض-تجارى,3,16700000,3097.66,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الحمراء,قطعة أرض-تجارى,1,13314430,1196,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,البشائر,قطعة أرض-تجارى,3,2850000,1297.92,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الثغر,قطعة أرض-تجارى,1,54627560,4849.85,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الجوهرة,قطعة أرض-تجارى,4,5863378,4805.55,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الساحل,قطعة أرض-تجارى,8,9550000,7161.5,1247.45888,1944.44,737.76
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,أبحر الشمالية,قطعة أرض-تجارى,14,63199857,11585.52,3810.537811,5200,3194.44
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,العدل,قطعة أرض-تجارى,1,7010975,2500,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الزهراء,قطعة أرض-تجارى,5,115114667.3,15988.17,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الفضل,قطعة أرض-تجارى,10,39533634.05,12413.91,3097.048603,3307.66,2375.33
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,البحيرات,قطعة أرض-تجارى,9,46100000,17582.12,2493.687853,2951.7,1444.44
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الصفا,قطعة أرض-تجارى,18,134939408,38207.69,5169.284132,6336.63,4187.02
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الفضيلة,قطعة أرض-تجارى,11,23976000,5509,3579.535684,5000,1587.5
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,البلد,قطعة أرض-تجارى,2,6485251.6,491.23,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الجامعة,قطعة أرض-تجارى,4,5589568,1888.78,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,المرجان,قطعة أرض-تجارى,13,116285000,12566.65,5558.744395,6500,4800
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الأصالة,قطعة أرض-تجارى,2,3299486.95,999,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الأمواج,قطعة أرض-تجارى,30,444478241.8,216162.66,1984.185021,3284.77,1335.13
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الأمير عبد المجيد,قطعة أرض-تجارى,3,97390996,46031.67,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,البساتين,قطعة أرض-تجارى,5,25302045,4713.65,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,السليمانية,قطعة أرض-تجارى,1,2319900,703,NULL,NULL,NULL
