السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,2,الربع الثاني ,الشرقية,الخبر,الراكة الشمالية,أخرى,أخرى,1,837000,409.26,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الدمام,العزيزية,أرض,سكني,1,1150000,495.5,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الدمام,الشعلة,دوبلكس,سكني,5,6850000,2452.8,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,القطيف,الفردوس,أرض,سكني,1,1280000,446.52,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الاحساء,العزيزية الأول,أرض,سكني,2,1116359,600,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الدمام,أحد,أرض,تجاري,1,3454.25,915,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الاحساء,السليمانية,أرض,تجاري,1,450000,294,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الاحساء,الرقيقة,أرض,زراعي,1,600000,400,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الجبيل,الخزامى,أرض,سكني,1,500000,3000,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الخبر,اليرموك,أرض,تجاري,1,51188820,8447,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الدمام,الفردوس,شقة,سكني,3,1798204,516.689,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الخبر,البستان,أرض,سكني,1,1850000,500,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الخبر,الراكة الجنوبية,أرض,سكني,2,4540000,653.76,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الخبر,الخبر الجنوبية,مبنى,تجاري,1,1200000,325.58,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الخبر,السفن,أخرى,أخرى,4,2652295.93,879.57,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الاحساء,المرقاب,أرض,سكني,1,345000,314.54,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,حفر الباطن,المصيف,أرض,تجاري,1,40000,600,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الخبر,البحيرة,أرض,تجاري,2,3520000,875,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الخبر,الهدا,أرض,سكني,1,4301520,1075.38,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,القطيف,الشماسية,أرض,سكني,1,400000,400,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الخبر,البحر,أخرى,أخرى,1,6000000,10425.9,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الخفجي,أخرى,أرض,تجاري,4,1585000,2842.5,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الخبر,الخبرالشمالية,أرض,سكني,4,8383854.16,1543.83,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الجبيل,الحمراء,أرض,تجاري,2,600000,1200,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الخبر,الصواري,دوبلكس,سكني,2,1910000,601.94,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,القطيف,الجميمة,أخرى,أخرى,1,1099376,745.83,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,القطيف,الجش,أرض,تجاري,1,1000000,416.04,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الدمام,الندى,أخرى,أخرى,2,1010000,385.56,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,حفر الباطن,قرطبة,أرض,تجاري,2,930000,1593.3,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الاحساء,أخرى,فيلا,سكني,3,1295000,1378.22,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,القطيف,الجارودية,أرض,زراعي,1,1450000,2712.78,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الاحساء,الملك فهد,فيلا,سكني,1,1000000,400,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الدمام,البديع,أخرى,أخرى,1,526400,188.08,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,القطيف,الشويكة,فيلا,سكني,1,800000,263.3,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الاحساء,الخالدية,أرض,تجاري,1,5000000,1250,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,القطيف,أم الساهك في محافظة القطيف,أرض,زراعي,5,933300.58,1686.95,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,حفر الباطن,الخالدية,أرض,تجاري,2,1385000,937.5,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الاحساء,الزهرة,أرض,تجاري,1,1000000,270,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الخبر,الصدفة,دوبلكس,سكني,1,1600000,176.76,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الدمام,العزيزية,أخرى,أخرى,2,806500,296.32,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الاحساء,الحوراء,دوبلكس,سكني,1,1571360,451.76,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الاحساء,الروضة,أرض,سكني,1,496125,367.5,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الجبيل,أخرى,أرض,زراعي,3,16647500,212500,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الجبيل,الجوهرة,أخرى,أخرى,1,370000,178.43,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الخبر,الحزام الذهبي,أرض,سكني,1,2040000,600,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,القطيف,قرطبة,أرض,سكني,1,1600000,500,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الخبر,إشبيلية,شقة,سكني,5,3266162.5,836.59,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الخبر,البحيرة,أرض,سكني,3,1322748.86,860.23,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,القرية العليا,أخرى,أرض,تجاري,4,640000,2586.5,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الاحساء,الدانة,أخرى,أخرى,1,420000,420,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الخبر,الخبر الجنوبية,فيلا,سكني,2,3800000,651.16,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الاحساء,الريان,أرض,سكني,5,4539445,2001.77,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الدمام,الشاطئ الغربي,فيلا,سكني,1,1850000,344.48,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الدمام,بدر,فيلا,سكني,2,1750000,800,NULL,NULL,NULL
