السنة,الربع,المنطقة,المدينة,نوع العقار,مجموع الصفقات,المتوسط
2021,4,تبوك,تبوك,محل - تجاري,1455,574.949126
2021,4,تبوك,تيماء,محل - تجاري,47,273.244209
2021,4,تبوك,حقل,محل - تجاري,14,441.701734
2021,4,تبوك,ضباء,محل - تجاري,55,441.806034
2021,4,تبوك,أملج,معرض تجاري - تجاري,1,266.66667
2021,4,تبوك,تبوك,معرض تجاري - تجاري,75,351.625221
2021,4,تبوك,ضباء,معرض تجاري - تجاري,2,822.142855
2021,4,تبوك,تبوك,مكتب - تجاري,59,346.201765
2021,4,تبوك,تيماء,مكتب - تجاري,1,240
2021,4,تبوك,ضباء,مكتب - تجاري,2,425
2022,1,تبوك,تبوك,استديو - سكني,221,11970.62745
2022,1,تبوك,تيماء,استديو - سكني,3,9200
2022,1,تبوك,تبوك,دوبلاكس - سكني,11,21060
2022,1,تبوك,أملج,دور - سكني,5,85400
2022,1,تبوك,بئر بن هرماس,دور - سكني,1,8400
2022,1,تبوك,تبوك,دور - سكني,125,19594.28571
2022,1,تبوك,تيماء,دور - سكني,15,15728.57143
2022,1,تبوك,حقل,دور - سكني,1,14400
2022,1,تبوك,ضباء,دور - سكني,27,132825.9333
2022,1,تبوك,البدع - البدع,شقة - سكني,7,9971.428571
2022,1,تبوك,الوجه,شقة - سكني,120,14436.84211
2022,1,تبوك,أملج,شقة - سكني,183,21195.51111
2022,1,تبوك,بئر بن هرماس,شقة - سكني,6,10066.66667
2022,1,تبوك,تبوك,شقة - سكني,4866,14355.81818
2022,1,تبوك,تيماء,شقة - سكني,165,9932.551724
2022,1,تبوك,حقل,شقة - سكني,50,11860.97561
2022,1,تبوك,ضباء,شقة - سكني,223,16046.09272
2022,1,تبوك,أملج,فيلا - سكني,1,42000
2022,1,تبوك,تبوك,فيلا - سكني,14,39381.81818
2022,1,تبوك,ضباء,فيلا - سكني,1,8400
2022,1,تبوك,الوجه,محل - تجاري,17,337.598026
2022,1,تبوك,أملج,محل - تجاري,46,442.587472
2022,1,تبوك,بئر بن هرماس,محل - تجاري,4,364.666666
2022,1,تبوك,تبوك,محل - تجاري,1919,577.664603
2022,1,تبوك,تيماء,محل - تجاري,59,320.302146
2022,1,تبوك,حقل,محل - تجاري,7,328.571428
2022,1,تبوك,ضباء,محل - تجاري,117,416.681405
2022,1,تبوك,تبوك,معرض تجاري - تجاري,83,394.982132
2022,1,تبوك,ضباء,معرض تجاري - تجاري,7,879.937297
2022,1,تبوك,الوجه,مكتب - تجاري,1,208.33333
2022,1,تبوك,تبوك,مكتب - تجاري,51,361.60703
2022,1,تبوك,تيماء,مكتب - تجاري,1,357.14286
2022,1,تبوك,ضباء,مكتب - تجاري,7,523.82653
2022,2,تبوك,البدع - البدع,استديو - سكني,1,6000
2022,2,تبوك,تبوك,استديو - سكني,158,12076.23913
2022,2,تبوك,تيماء,استديو - سكني,3,8800
2022,2,تبوك,ضباء,استديو - سكني,2,9000
2022,2,تبوك,تبوك,دوبلاكس - سكني,8,29400
2022,2,تبوك,البدع - البدع,دور - سكني,1,60000
2022,2,تبوك,الوجه,دور - سكني,1,21600
2022,2,تبوك,أملج,دور - سكني,1,28800
2022,2,تبوك,تبوك,دور - سكني,142,20470.1982
2022,2,تبوك,تيماء,دور - سكني,12,11480
2022,2,تبوك,حقل,دور - سكني,3,12000
2022,2,تبوك,ضباء,دور - سكني,21,43800
2022,2,تبوك,البدع - البدع,شقة - سكني,15,12200
2022,2,تبوك,الوجه,شقة - سكني,152,12654.44444
2022,2,تبوك,أملج,شقة - سكني,145,17377.77778
2022,2,تبوك,بئر بن هرماس,شقة - سكني,4,13200
2022,2,تبوك,تبوك,شقة - سكني,5252,14233.08944
2022,2,تبوك,تيماء,شقة - سكني,241,10221.48148
2022,2,تبوك,حقل,شقة - سكني,38,11280
2022,2,تبوك,ضباء,شقة - سكني,202,16646.40523
2022,2,تبوك,تبوك,فيلا - سكني,21,33429.41176
2022,2,تبوك,ضباء,فيلا - سكني,5,226000
2022,2,تبوك,الوجه,محل - تجاري,12,385.416667
2022,2,تبوك,أملج,محل - تجاري,76,493.481534
2022,2,تبوك,بئر بن هرماس,محل - تجاري,7,217.329931
2022,2,تبوك,تبوك,محل - تجاري,1591,604.429273
2022,2,تبوك,تيماء,محل - تجاري,42,336.076954
2022,2,تبوك,حقل,محل - تجاري,13,203.068298
2022,2,تبوك,ضباء,محل - تجاري,51,443.692918
2022,2,تبوك,أملج,معرض تجاري - تجاري,2,761.079815
2022,2,تبوك,تبوك,معرض تجاري - تجاري,110,403.191483
2022,2,تبوك,تيماء,معرض تجاري - تجاري,1,150
2022,2,تبوك,ضباء,معرض تجاري - تجاري,1,500
2022,2,تبوك,الوجه,مكتب - تجاري,1,150
2022,2,تبوك,تبوك,مكتب - تجاري,41,384.186205
2022,2,تبوك,تيماء,مكتب - تجاري,1,160
