السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,1,الربع الأول ,الشرقية,الدمام,الخدمات المساندة,أرض,سكني,4,12947000,17960,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,القطيف,حزم في محافظة القطيف,فيلا,سكني,1,3762340,500,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,القصور,أرض,سكني,2,14800000,3806.84,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الاحساء,المربدية,أرض,سكني,2,700000,770,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,النخيل,فيلا,سكني,3,2230000,1152,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,بدر,أرض,تجاري,3,2775000,1156.42,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الاحساء,الشهابية,أرض,سكني,1,600000,500,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,الجلوية,أرض,سكني,3,2389925,1420,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,القطيف,المناخ في محافظة القطيف,أرض,سكني,2,2250000,583.5,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,العنود,شقة,سكني,2,853050.73,315.54,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,أخرى,أرض,تجاري,4,8650000,1932.23,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,حفر الباطن,الورود,أرض,سكني,3,2168554.7,1365.5,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,القطيف,أخرى,دوبلكس,سكني,1,550000,215.43,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الاحساء,السلمانية الثالث,أرض,سكني,1,745200,600,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,الدوحة الشمالية,أرض,سكني,1,2800000,446.76,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,أخرى,فيلا,سكني,1,1700000,358.12,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,القطيف,الجميمة,أرض,تجاري,1,1100000,453.15,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الاحساء,الطالعية,أرض,سكني,1,900000,450,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,الجامعة,فيلا,سكني,1,1750000,400,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,القطيف,الاندلس في محافظة القطيف,شقة,سكني,1,455651.01,167.477,NULL,NULL,NULL
