السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,1,الربع الأول ,حائل,حائل,أركان,أرض,تجاري,4,1087000,2649.52,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,النرجس,أرض,سكني,1,250000,500,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,السمراء,أرض,تجاري,1,500000,912.4,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,السليمي,أخرى,فيلا,سكني,2,20000,1409.69,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,السلام,أرض,سكني,1,1348650.17,660,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,اللقيطة,أرض,تجاري,1,800000,676.07,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,الشنان,أخرى,أرض,تجاري,3,70000,2131.5,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,المجد,أرض,سكني,3,2083059.38,1492.44,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,قرطبة,أرض,تجاري,1,550000,750,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,العزيزية,أرض,سكني,1,100000,520,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الشفاء,شقة,سكني,1,150,135.25,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,نقبين,أرض,سكني,1,600000,925,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الزبارة,أرض,سكني,5,1629995,2185.92,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,المزعبر,أرض,سكني,3,740000,1518.06,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الرصف,أرض,تجاري,2,550000,1360,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,سميراء,أخرى,أرض,سكني,2,50000,1750,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الشفاء,دوبلكس,سكني,1,800000,170.93,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,اللقيطة,شقة,سكني,1,450000,192.71,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,إشبيليا,شقة,سكني,1,329561.31,200.75,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,القيروان,أرض,سكني,3,989550,1004.5,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,الحائط,أخرى,فيلا,سكني,2,30000,1520.28,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الياسمين,شقة,سكني,1,638586,198.97,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,السليمي,أخرى,أرض,سكني,4,132300,2694,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,سميراء,أخرى,أرض,تجاري,1,90000,529,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,صبابة,أرض,تجاري,1,800000,500,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,الشملي,أخرى,فيلا,سكني,1,40000,659,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الودي,أرض,تجاري,2,1150000,1235.94,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الخماشية ,أرض,سكني,2,1416914.59,883,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,بقعاء,أخرى,أرض,تجاري,4,410000,13139.7,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,بقعاء,أخرى,أخرى,أخرى,2,100000,48084,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,أخرى,شقة,سكني,1,523000,140.79,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,الحائط,أخرى,أرض,سكني,4,915000,3396.41,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,السلام,أرض,تجاري,1,500000,440,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,الحائط,أخرى,أرض,زراعي,1,10000,50000,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,المطار,أرض,سكني,5,2429900,2530,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,أخرى,أخرى,أخرى,2,211908,39.1,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الجبل,أرض,تجاري,1,500000,835.5,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الياسمين,دور,سكني,2,900000,514.45,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,النفل,شقة,سكني,3,1703800,676.94,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,سميراء,أخرى,أرض,تجاري,1,45000,900,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,صلاح الدين,أرض,سكني,1,500000,2072.8,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الجبل,أخرى,أخرى,3,210000,75.61,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,النقرة,دوبلكس,سكني,1,1170746,363.75,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,الحائط,أخرى,أخرى,أخرى,1,5000,238.58,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,السويفلة,أرض,تجاري,3,1710500,1774.52,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,المملكة,أرض,سكني,4,2331448.93,1747.33,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الجامعيين,أرض,سكني,1,220000,250,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,النقرة,أرض,تجاري,1,4607680,1645.6,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,قصر العشروات,أرض,سكني,1,99000,820,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الزهرة,أرض,سكني,2,890000,1112,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الودي,أرض,تجاري,3,2252881,1529.96,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الودي,أرض,تجاري,1,380000,748,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,لؤلؤة قفار,أرض,سكني,4,640000,1897.2,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الزبارة,شقة,سكني,1,300000,140.52,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,موقق,أخرى,أرض,زراعي,5,694000,674601.42,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الوادي,أرض,تجاري,1,1900000,835.5,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,العزيزية,أرض,زراعي,1,900000,50000,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,الشنان,أخرى,أرض,تجاري,2,4786.3,2059,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,أخرى,أرض,تجاري,3,850000,15859,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الخزامى,أرض,تجاري,4,1565000,2685.05,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الياسمين,شقة,سكني,5,2764152,1047.01,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,قرطبة,دوبلكس,سكني,1,800000,464.96,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,درة مشار,أرض,سكني,1,400000,520.5,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,أجا,شقة,سكني,4,2218000,740.96,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,الشملي,أخرى,أرض,تجاري,1,30000,555,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,السمراء,أرض,سكني,1,900000,506,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,صلاح الدين,أرض,سكني,2,2865000,1310,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,المملكة,أرض,سكني,1,880000,339.12,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,قرطبة,فيلا,سكني,1,1050000,465.45,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,المصيف,أرض,تجاري,1,837540,1093.5,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,المطار,أرض,تجاري,1,1200000,453.2,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الجبل,أرض,تجاري,2,12600000,3261.45,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,برزان,أخرى,أخرى,1,235000,46.35,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,صبابة,أرض,سكني,1,1379000,400,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,المطار,أرض,سكني,2,1065000,1000,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,مشار,أرض,سكني,1,300000,800,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الأثير,أرض,سكني,2,650000,1325,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,العزيزية,أرض,سكني,3,1199028.75,1188,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الزبارة,أرض,سكني,2,556572,10817.44,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,السمراء,أرض,سكني,3,870000,1058.45,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,حدري البلاد,أرض,سكني,1,430000,900.52,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,ضاحية الملك فهد,أرض,تجاري,2,580000,1400,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,العزيزية,أرض,تجاري,1,162902,628.98,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,المزعبر,أرض,سكني,1,200000,192,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الوسيطا,أرض,تجاري,1,650000,685.48,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,الغزالة,أخرى,أرض,تجاري,1,663022.89,900,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,درة الودي,أرض,سكني,2,253000,943.67,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الوسيطا,أرض,سكني,3,4642675.5,10982.35,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,أخرى,فيلا,سكني,1,1050000,445,NULL,NULL,NULL
