المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,تاريخ القرارهجري,الرقم المرجعي
منطقة الرياض,الرياض,مزاد,2025/01/21,1446/07/21,"14,279,178"
منطقة الرياض,الرياض,مزاد,2025/01/21,1446/07/21,"14,279,179"
منطقة الرياض,الرياض,مزاد,2025/01/21,1446/07/21,"14,276,157"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/21,1446/07/21,"14,266,356"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/21,1446/07/21,"14,266,355"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/21,1446/07/21,"14,277,948"
منطقة مكة المكرمه,جده,مزاد,2025/01/21,1446/07/21,"14,276,645"
منطقة مكة المكرمه,جده,مزاد,2025/01/21,1446/07/21,"14,276,646"
منطقة مكة المكرمه,جده,مزاد,2025/01/21,1446/07/21,"14,276,644"
منطقة مكة المكرمه,جده,مزاد,2025/01/21,1446/07/21,"14,276,643"
منطقة مكة المكرمه,جده,مزاد,2025/01/21,1446/07/21,"14,279,121"
منطقة مكة المكرمه,جده,مزاد,2025/01/21,1446/07/21,"14,275,610"
منطقة مكة المكرمه,جده,مزاد,2025/01/21,1446/07/21,"14,275,525"
منطقة مكة المكرمه,الطائف,مزاد,2025/01/21,1446/07/21,"14,275,323"
منطقة مكة المكرمه,الطائف,مزاد,2025/01/21,1446/07/21,"14,275,324"
منطقة مكة المكرمه,الطائف,مزاد,2025/01/21,1446/07/21,"14,275,321"
منطقة مكة المكرمه,الطائف,مزاد,2025/01/21,1446/07/21,"14,276,412"
منطقة مكة المكرمه,الطائف,مزاد,2025/01/21,1446/07/21,"14,276,413"
منطقة مكة المكرمه,الطائف,مزاد,2025/01/21,1446/07/21,"14,276,404"
منطقة مكة المكرمه,الطائف,مزاد,2025/01/21,1446/07/21,"14,276,405"
منطقة مكة المكرمه,الطائف,مزاد,2025/01/21,1446/07/21,"14,276,406"
منطقة مكة المكرمه,الطائف,مزاد,2025/01/21,1446/07/21,"14,276,407"
منطقة مكة المكرمه,الطائف,مزاد,2025/01/21,1446/07/21,"14,276,411"
منطقة مكة المكرمه,الطائف,مزاد,2025/01/21,1446/07/21,"14,276,408"
منطقة مكة المكرمه,الطائف,مزاد,2025/01/21,1446/07/21,"14,276,409"
منطقة مكة المكرمه,الطائف,مزاد,2025/01/21,1446/07/21,"14,276,410"
منطقة مكة المكرمه,الطائف,مزاد,2025/01/21,1446/07/21,"14,275,322"
منطقة القصيم,بريده,مزاد,2025/01/21,1446/07/21,"14,266,358"
منطقة الشرقية,الدمام,مزاد,2025/01/21,1446/07/21,"14,275,226"
منطقة الشرقية,الدمام,مزاد,2025/01/21,1446/07/21,"14,273,248"
منطقة الشرقية,الدمام,مزاد,2025/01/21,1446/07/21,"14,272,821"
منطقة تبوك,تبوك,مزاد,2025/01/21,1446/07/21,"14,275,018"
منطقة حائل,حائل,مزاد,2025/01/21,1446/07/21,"14,273,077"
منطقة الرياض,الرياض,مزاد,2025/01/22,1446/07/22,"14,286,165"
منطقة الرياض,الرياض,مزاد,2025/01/22,1446/07/22,"14,287,689"
منطقة الرياض,الرياض,مزاد,2025/01/22,1446/07/22,"14,279,362"
منطقة الرياض,الرياض,مزاد,2025/01/22,1446/07/22,"14,286,343"
منطقة الرياض,الرياض,مزاد,2025/01/22,1446/07/22,"14,279,524"
منطقة الرياض,الرياض,مزاد,2025/01/22,1446/07/22,"14,287,570"
منطقة الرياض,الرياض,مزاد,2025/01/22,1446/07/22,"14,287,569"
منطقة الرياض,الرياض,مزاد,2025/01/22,1446/07/22,"14,279,816"
منطقة الرياض,الرياض,مزاد,2025/01/22,1446/07/22,"14,287,568"
منطقة مكة المكرمه,جده,مزاد,2025/01/22,1446/07/22,"14,286,100"
منطقة مكة المكرمه,الطائف,مزاد,2025/01/22,1446/07/22,"14,284,861"
منطقة الشرقية,الدمام,مزاد,2025/01/22,1446/07/22,"14,286,379"
منطقة الشرقية,الاحساء,مزاد,2025/01/22,1446/07/22,"14,286,803"
منطقة الشرقية,الاحساء,مزاد,2025/01/22,1446/07/22,"14,286,823"
منطقة الشرقية,الاحساء,مزاد,2025/01/22,1446/07/22,"14,286,850"
منطقة الشرقية,الاحساء,مزاد,2025/01/22,1446/07/22,"14,286,851"
منطقة الشرقية,الاحساء,مزاد,2025/01/22,1446/07/22,"14,280,869"
منطقة الشرقية,الاحساء,مزاد,2025/01/22,1446/07/22,"14,286,865"
منطقة الشرقية,الاحساء,مزاد,2025/01/22,1446/07/22,"14,280,868"
منطقة عسير,ابها,مزاد,2025/01/22,1446/07/22,"14,287,439"
منطقة عسير,ابها,مزاد,2025/01/22,1446/07/22,"14,287,153"
منطقة تبوك,تبوك,مزاد,2025/01/22,1446/07/22,"14,279,316"
منطقة جازان,جيزان,مزاد,2025/01/22,1446/07/22,"14,287,799"
منطقة الرياض,الرياض,مزاد,2025/01/23,1446/07/23,"14,292,976"
منطقة الرياض,الرياض,مزاد,2025/01/23,1446/07/23,"14,294,168"
منطقة الرياض,الرياض,مزاد,2025/01/23,1446/07/23,"14,295,772"
منطقة الرياض,الرياض,مزاد,2025/01/23,1446/07/23,"14,295,472"
منطقة الرياض,الرياض,مزاد,2025/01/23,1446/07/23,"14,294,644"
منطقة الرياض,الرياض,مزاد,2025/01/23,1446/07/23,"14,295,484"
منطقة الرياض,الرياض,مزاد,2025/01/23,1446/07/23,"14,295,427"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/23,1446/07/23,"14,295,604"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/23,1446/07/23,"14,288,797"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/23,1446/07/23,"14,288,920"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/23,1446/07/23,"14,294,328"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/23,1446/07/23,"14,294,320"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/23,1446/07/23,"14,292,514"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/23,1446/07/23,"14,288,443"
منطقة مكة المكرمه,جده,مزاد,2025/01/23,1446/07/23,"14,293,793"
منطقة مكة المكرمه,جده,مزاد,2025/01/23,1446/07/23,"14,294,620"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/23,1446/07/23,"14,295,474"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/23,1446/07/23,"14,288,772"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/23,1446/07/23,"14,294,315"
منطقة القصيم,بريده,مزاد,2025/01/23,1446/07/23,"14,295,628"
منطقة القصيم,بريده,مزاد,2025/01/23,1446/07/23,"14,295,627"
منطقة الشرقية,الاحساء,مزاد,2025/01/23,1446/07/23,"14,294,471"
منطقة عسير,ابها,مزاد,2025/01/23,1446/07/23,"14,293,025"
منطقة حائل,حائل,مزاد,2025/01/23,1446/07/23,"14,293,176"
منطقة حائل,حائل,مزاد,2025/01/23,1446/07/23,"14,293,175"
منطقة حائل,حائل,مزاد,2025/01/23,1446/07/23,"14,293,181"
منطقة حائل,حائل,مزاد,2025/01/23,1446/07/23,"14,293,179"
منطقة حائل,حائل,مزاد,2025/01/23,1446/07/23,"14,293,178"
منطقة حائل,حائل,مزاد,2025/01/23,1446/07/23,"14,293,177"
منطقة حائل,حائل,مزاد,2025/01/23,1446/07/23,"14,293,598"
منطقة حائل,حائل,مزاد,2025/01/23,1446/07/23,"14,295,062"
منطقة الحدود الشمالية,عرعر,مزاد,2025/01/23,1446/07/23,"14,292,745"
منطقة الرياض,الرياض,مزاد,2025/01/26,1446/07/26,"14,311,398"
منطقة الرياض,الرياض,مزاد,2025/01/26,1446/07/26,"14,311,183"
منطقة الرياض,الرياض,مزاد,2025/01/26,1446/07/26,"14,303,880"
منطقة الرياض,الرياض,مزاد,2025/01/26,1446/07/26,"14,315,347"
منطقة الرياض,الرياض,مزاد,2025/01/26,1446/07/26,"14,313,816"
منطقة الرياض,الرياض,مزاد,2025/01/26,1446/07/26,"14,313,817"
منطقة الرياض,الرياض,مزاد,2025/01/26,1446/07/26,"14,313,265"
منطقة الرياض,الرياض,مزاد,2025/01/26,1446/07/26,"14,313,058"
منطقة الرياض,الرياض,مزاد,2025/01/26,1446/07/26,"14,311,436"
منطقة الرياض,الرياض,مزاد,2025/01/26,1446/07/26,"14,303,881"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/26,1446/07/26,"14,311,713"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/26,1446/07/26,"14,311,703"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/26,1446/07/26,"14,312,898"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/26,1446/07/26,"14,316,264"
منطقة مكة المكرمه,جده,مزاد,2025/01/26,1446/07/26,"14,313,597"
منطقة مكة المكرمه,الطائف,مزاد,2025/01/26,1446/07/26,"14,314,762"
منطقة المدينة المنوره,المدينة المنورة,مزاد,2025/01/26,1446/07/26,"14,312,707"
منطقة القصيم,بريده,مزاد,2025/01/26,1446/07/26,"14,304,068"
منطقة القصيم,بريده,مزاد,2025/01/26,1446/07/26,"14,304,444"
منطقة القصيم,بريده,مزاد,2025/01/26,1446/07/26,"14,304,043"
منطقة القصيم,بريده,مزاد,2025/01/26,1446/07/26,"14,304,044"
منطقة القصيم,بريده,مزاد,2025/01/26,1446/07/26,"14,304,045"
منطقة القصيم,بريده,مزاد,2025/01/26,1446/07/26,"14,304,046"
منطقة القصيم,بريده,مزاد,2025/01/26,1446/07/26,"14,304,047"
منطقة القصيم,بريده,مزاد,2025/01/26,1446/07/26,"14,304,048"
منطقة القصيم,بريده,مزاد,2025/01/26,1446/07/26,"14,304,049"
منطقة القصيم,بريده,مزاد,2025/01/26,1446/07/26,"14,304,050"
منطقة القصيم,بريده,مزاد,2025/01/26,1446/07/26,"14,304,052"
منطقة القصيم,بريده,مزاد,2025/01/26,1446/07/26,"14,304,053"
منطقة القصيم,بريده,مزاد,2025/01/26,1446/07/26,"14,304,054"
منطقة القصيم,بريده,مزاد,2025/01/26,1446/07/26,"14,304,055"
منطقة القصيم,بريده,مزاد,2025/01/26,1446/07/26,"14,304,056"
منطقة القصيم,بريده,مزاد,2025/01/26,1446/07/26,"14,304,057"
منطقة القصيم,بريده,مزاد,2025/01/26,1446/07/26,"14,304,058"
منطقة القصيم,بريده,مزاد,2025/01/26,1446/07/26,"14,304,061"
منطقة القصيم,بريده,مزاد,2025/01/26,1446/07/26,"14,304,037"
منطقة القصيم,بريده,مزاد,2025/01/26,1446/07/26,"14,304,038"
منطقة القصيم,بريده,مزاد,2025/01/26,1446/07/26,"14,304,039"
منطقة القصيم,بريده,مزاد,2025/01/26,1446/07/26,"14,304,040"
منطقة القصيم,بريده,مزاد,2025/01/26,1446/07/26,"14,304,041"
منطقة القصيم,بريده,مزاد,2025/01/26,1446/07/26,"14,304,042"
منطقة الشرقية,الدمام,مزاد,2025/01/26,1446/07/26,"14,313,094"
منطقة الشرقية,الاحساء,مزاد,2025/01/26,1446/07/26,"14,315,277"
منطقة الشرقية,الاحساء,مزاد,2025/01/26,1446/07/26,"14,309,096"
منطقة الشرقية,الاحساء,مزاد,2025/01/26,1446/07/26,"14,314,108"
منطقة الشرقية,الاحساء,مزاد,2025/01/26,1446/07/26,"14,314,109"
منطقة عسير,ابها,مزاد,2025/01/26,1446/07/26,"14,314,865"
منطقة عسير,ابها,مزاد,2025/01/26,1446/07/26,"14,314,866"
منطقة حائل,حائل,مزاد,2025/01/26,1446/07/26,"14,304,540"
منطقة حائل,حائل,مزاد,2025/01/26,1446/07/26,"14,312,438"
منطقة حائل,حائل,مزاد,2025/01/26,1446/07/26,"14,305,861"
منطقة حائل,حائل,مزاد,2025/01/26,1446/07/26,"14,305,860"
منطقة حائل,حائل,مزاد,2025/01/26,1446/07/26,"14,305,859"
منطقة الجوف,سكاكا,مزاد,2025/01/26,1446/07/26,"14,308,554"
منطقة الرياض,الرياض,مزاد,2025/01/27,1446/07/27,"14,320,263"
منطقة الرياض,الرياض,مزاد,2025/01/27,1446/07/27,"14,329,258"
منطقة الرياض,الرياض,مزاد,2025/01/27,1446/07/27,"14,320,080"
منطقة الرياض,الرياض,مزاد,2025/01/27,1446/07/27,"14,320,081"
منطقة الرياض,الرياض,مزاد,2025/01/27,1446/07/27,"14,328,233"
منطقة الرياض,الرياض,مزاد,2025/01/27,1446/07/27,"14,328,235"
منطقة الرياض,الرياض,مزاد,2025/01/27,1446/07/27,"14,328,234"
منطقة الرياض,الرياض,مزاد,2025/01/27,1446/07/27,"14,327,639"
منطقة الرياض,الرياض,مزاد,2025/01/27,1446/07/27,"14,328,969"
منطقة الرياض,الرياض,مزاد,2025/01/27,1446/07/27,"14,328,971"
منطقة الرياض,الرياض,مزاد,2025/01/27,1446/07/27,"14,325,818"
منطقة الرياض,الرياض,مزاد,2025/01/27,1446/07/27,"14,326,246"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/27,1446/07/27,"14,327,792"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/27,1446/07/27,"14,319,640"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/27,1446/07/27,"14,326,498"
منطقة مكة المكرمه,جده,مزاد,2025/01/27,1446/07/27,"14,330,540"
منطقة مكة المكرمه,جده,مزاد,2025/01/27,1446/07/27,"14,330,720"
منطقة مكة المكرمه,جده,مزاد,2025/01/27,1446/07/27,"14,330,539"
منطقة مكة المكرمه,جده,مزاد,2025/01/27,1446/07/27,"14,330,542"
منطقة مكة المكرمه,جده,مزاد,2025/01/27,1446/07/27,"14,330,541"
منطقة القصيم,بريده,مزاد,2025/01/27,1446/07/27,"14,328,697"
منطقة القصيم,بريده,مزاد,2025/01/27,1446/07/27,"14,328,698"
منطقة القصيم,بريده,مزاد,2025/01/27,1446/07/27,"14,326,199"
منطقة الشرقية,الدمام,مزاد,2025/01/27,1446/07/27,"14,329,161"
منطقة حائل,حائل,مزاد,2025/01/27,1446/07/27,"14,318,574"
منطقة الرياض,الرياض,مزاد,2025/01/28,1446/07/28,"14,339,679"
منطقة الرياض,الرياض,مزاد,2025/01/28,1446/07/28,"14,339,680"
منطقة مكة المكرمه,مكة المكرمة,مزاد,2025/01/28,1446/07/28,"14,332,748"
