المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,تاريخ القرارهجري,الرقم المرجعي
منطقة مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/02/17,1446/08/18,"14,504,615"
منطقة مكة المكرمه,مكة المكرمة,أوراق تجارية,2025/02/17,1446/08/18,"14,501,482"
منطقة مكة المكرمه,مكة المكرمة,أوراق تجارية,2025/02/17,1446/08/18,"14,501,481"
منطقة مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/02/17,1446/08/18,"14,505,720"
منطقة مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/02/17,1446/08/18,"14,501,260"
منطقة مكة المكرمه,مكة المكرمة,أوراق تجارية,2025/02/17,1446/08/18,"14,500,890"
منطقة مكة المكرمه,مكة المكرمة,أوراق تجارية,2025/02/17,1446/08/18,"14,500,891"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/02/17,1446/08/18,"14,504,558"
منطقة مكة المكرمه,جده,مزاد,2025/02/17,1446/08/18,"14,500,740"
منطقة مكة المكرمه,جده,عقود,2025/02/17,1446/08/18,"14,503,836"
