القائمة الرئيسية   Main List,,,,,,,,,,,,,,,,مؤسسات الإقراض المتخصصة الحكومية       Government Specialized Credit Institutions,
"Table 3: Disbursements, Repayments & Net Lending Of Government Specialized Credit Institutions",,,,,,,,,,,,,,,,جدول 3: القروض المنصــرفة والمسـددة والصــافية لمؤسســات الإقراض المتـخصصـــة الحكومية ,
(Million ﷼),,,,,,,,,,,,,,,,(مليون ﷼),
,,صندوق التنمية الزراعية,,,بنك التنمية الاجتماعية,,,صندوق التنمية الصناعية السعودي,,,صندوق التنمية العقارية ,,,المجموع ,,,
الفترة,,Agricultural  Dev. Fund,,,Social Development Bank,,,Saudi Industrial Dev. Fund,,,Real Estate Dev. Fund,,,Total,,,
Period,,مصروفات ,تسديدات ,صافي الإقراض,مصروفات ,تسديدات ,صافي الإقراض,مصروفات ,تسديدات ,صافي الإقراض,مصروفات ,تسديدات ,صافي الإقراض,مصروفات ,تسديدات ,صافي الإقراض,
,,Disburs.,Repay.,Net lending,Disburs.,Repay.,Net lending,Disburs.,Repay.,Net lending,Disburs.,Repay.,Net lending,Disburs.,Repay.,Net lending,
1998,,604.79999999999995,215.3,389.49999999999994,352.6,290.7,61.900000000000034,1922,999.90000000000009,922.09999999999991,1633.298,2153.6010000000001,-520.30300000000011,4512.6980000000003,3659.5010000000002,853.19699999999989,
Q2,2009,164.96,273.35000000000002,-108.39000000000001,1412,466,946,466.6,139.69999999999999,326.90000000000003,1389.4,455.1,934.30000000000007,3432.96,1334.15,2098.81
Q3,2009,157.4,147.69999999999999,9.7000000000000171,1127,492,635,1121.83,499.08,622.75,1293.31,1189.7,103.6099999999999,3699.54,2328.48,1371.06
Q4,2009,153.6,116.9,36.699999999999989,1323,756,567,2413.8000000000002,392.67,2021.13,1404.16,1690.1,-285.93999999999983,5294.56,2955.67,2338.8900000000003
Q1,2010,100.37,118.9,-18.53,1141,786,355,925.96,631.16999999999996,294.79000000000008,1254.2,699.7,554.5,3421.5299999999997,2235.77,1185.7600000000002
Q2,2010,143.27000000000001,278.69,-135.41999999999999,1086,843,243,2897.18,416.62,2480.56,1690.27,1888.76,-198.49,5816.7199999999993,3427.0699999999997,2389.6499999999996
Q3,2010,151.30000000000001,155.28,-3.9799999999999898,868,688,180,929.22,749.85,179.37,1766.52,791.16,975.36,3715.04,2384.29,1330.75
Q4,2010,227,167.8,59.199999999999989,1301,1216,85,1749.65,833.8,915.85000000000014,2040,2543.6,-503.59999999999991,5317.65,4761.2,556.45000000000027
Q1,2011,42.6,50.5,-7.8999999999999986,5730,8639,-2909,710.5,978,-267.5,2088.1999999999998,920,1168.1999999999998,8571.2999999999993,10587.5,-2016.2000000000003
Q2,2011,171.1,133.6,37.5,6526,417,6109,1144.4000000000001,207.3,937.10000000000014,1346.6,50.8,1295.8,9188.1,808.7,8379.4
Q3,2011,164.6,274.5,-109.9,2200,372,1828,1141.5999999999999,1227.5,-85.900000000000091,5536.3,1274.9000000000001,4261.3999999999996,9042.5,3148.9,5893.5999999999995
Q4,2011,166.8,92.7,74.100000000000009,960,2034,-1074,899.8,129.80000000000001,770,5816.6,1638.4,4178.2000000000007,7843.2000000000007,3894.9,3948.3000000000006
Q1,2012,130.30000000000001,261.60000000000002,-131.30000000000001,1828,622,1206,683.4,1374.7,-691.30000000000007,5707.6,333.8,5373.8,8349.2999999999993,2592.1000000000004,5757.2
Q2,2012,182.2,414.6,-232.40000000000003,1808,596,1212,1500,114.8,1385.2,5339.6,340,4999.6000000000004,8829.7999999999993,1465.4,7364.4000000000005
Q3,2012,137.90099999999998,307.45,-169.54900000000001,1310,510,800,1962.6,1583.3,379.29999999999995,6077.7,835.2,5242.5,9488.2010000000009,3235.95,6252.2510000000002
Q4,2012,223.20999999999998,608.28,-385.07,1680,873,807,1136.4000000000001,1604.3,-467.89999999999986,1756.3,694,1062.3,4795.91,3779.58,1016.3300000000002
Q1,2013,156.30000000000001,168.2,-11.899999999999977,1669,986,683,511.55399999999997,918.31299999999999,-406.75900000000001,6458,436.4,6021.6,8794.8539999999994,2508.913,6285.9410000000007
Q2,2013,193.8,277.3,-83.5,1667,828,839,344.5,1280.3,-935.8,5840.6,521.29999999999995,5319.3,8045.9000000000005,2906.8999999999996,5139
Q3,2013,202.4,130,72.400000000000006,1479,1291,188,803.2,1029.5999999999999,-226.39999999999986,4296.3999999999996,1341.3,2955.0999999999995,6781,3791.8999999999996,2989.0999999999995
Q4,2013,342.5,262.10000000000002,80.399999999999977,1563,3404,-1841,2417,1131.9000000000001,1285.0999999999999,3959.8,1143.7,2816.1000000000004,8282.2999999999993,5941.7,2340.6000000000004
Q1,2014,189.4,172.8,16.599999999999994,1820.5,1421.7,398.79999999999995,1427.8,769.5,658.3,4888.2,733.2,4155,8325.9,3097.2,5228.7
Q2,2014,251.3,210.2,41.100000000000023,8449.7000000000007,1461.4,6988.3000000000011,819.1,1190.3,-371.19999999999993,2179.4,1399,780.40000000000009,11699.5,4260.8999999999996,7438.6000000000022
Q3,2014,180,206.9,-26.900000000000006,4119.6000000000004,1395.7,2723.9000000000005,1569.6,1106.7,462.89999999999986,4068.8,976.3,3092.5,9938,3685.6000000000004,6252.4000000000005
