السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,3,الثالث ,الشرقية,الدمام,الربيع,مبنى,تجاري,1,800000,325.22,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,القزاز,أرض,تجاري,1,1805900,325.22,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,الرجاء,أرض,سكني,4,2290000,2580,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الجبيل,المرقاب,أرض,سكني,3,5860000,1342.5,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,القطيف,النسيم,فيلا,سكني,1,1523932,360,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,حفر الباطن,الشفاء,أرض,تجاري,1,50000,500,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,الخزامى,أرض,سكني,3,3425000,2030,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الحمراء,أرض,سكني,3,3610000,1620.5,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,السلام,أخرى,أخرى,1,1351375,178.75,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,العاصمة,أخرى,أخرى,1,1350000,392,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الشعلة,مبنى,تجاري,1,11000000,2403.48,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,الشفاء,أرض,تجاري,3,2144554.99,945.94,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,الأندلس,أرض,سكني,1,5250000,1500,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,الخالدية,فيلا,سكني,1,900000,545,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,العزيزية,أخرى,أخرى,1,650000,217.05,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,أخرى,أرض,زراعي,2,450000,150000,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,راس تنورة,أخرى,أرض,تجاري,1,1000000,700,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,عبدالله فؤاد,أخرى,سكني,1,7337667.6,1245,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,أحد,أرض,سكني,4,3555000,1921,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الجبيل,غرناطة,دوبلكس,سكني,1,1200000,340.81,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,الراكة الجنوبية,فيلا,سكني,4,6836324.03,1619.15,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,الحمراء الثالث,أخرى,أخرى,1,505000,400,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,القطيف,المروج في محافظة القطيف,أرض,سكني,2,1600000,1042.25,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,القطيف,القديح,أرض,سكني,1,1350000,327.62,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,مدينة العمال,أرض,تجاري,1,1100000,351.6,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,الحفيرة,أرض,تجاري,1,700000,320,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,النسيم,أرض,سكني,1,907698.06,308.25,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,القطيف,الرمال,أرض,سكني,2,1662500,875,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,القرية العليا,أخرى,أرض,زراعي,2,3550000,1250183,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,الحزام الأخضر,أرض,سكني,4,4270000,1500,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الأمانة,فيلا,سكني,1,1492154.55,300,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,قرطبة,أخرى,أخرى,1,1600000,424.27,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,الرقيقة,أرض,سكني,3,1250000,630.82,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,منسوبي التعليم الأول,أرض,سكني,4,1669210.93,1590,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,القطيف,الجامعيين في محافظة القطيف,أرض,سكني,2,2006749,750,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,القطيف,الرضا في محافظة القطيف,شقة,سكني,3,2325000,550,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الزهور,أرض,تجاري,3,5000423,2073.37,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,القطيف,الزهراء,فيلا,سكني,4,4810000,1675.5,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,المزروع الثاني,أرض,سكني,1,500000,479.25,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الجوهرة,أرض,سكني,2,2943200,2204,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,الروابي,أخرى,أخرى,2,1448718.75,277.91,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,المنتزة,فيلا,سكني,3,4550000,1036.44,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,الحمراء الثاني,أرض,سكني,5,4827500,1426.25,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,الخبرالشمالية,مبنى,تجاري,3,4400000,742.05,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,عبدالله فؤاد,أرض,تجاري,1,650000,369.19,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الروضة,مبنى,تجاري,1,993609,400,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,الخبرالشمالية,أخرى,أخرى,2,3877500,890.1,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,حفر الباطن,المصيف,أرض,سكني,1,250000,351,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الروضة,أخرى,أخرى,1,578500,227.91,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,الخبر,أرض,سكني,2,17326645.5,5830.43,NULL,NULL,NULL
