المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي للوكالة
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,697,194"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,697,992"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,698,371"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,698,629"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,698,640"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,698,646"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,698,887"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,699,630"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,701,421"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,701,457"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,702,261"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,703,866"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,704,477"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,704,551"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,704,668"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,706,320"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,704,892"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,705,224"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/06,"41,707,434"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2025/10/06,"41,696,329"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2025/10/06,"41,696,039"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2025/10/06,"41,696,957"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/07,"41,710,028"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/07,"41,710,594"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/07,"41,711,680"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/07,"41,712,177"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/07,"41,712,198"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/07,"41,712,984"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/07,"41,713,074"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/07,"41,713,434"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/07,"41,713,478"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/07,"41,714,652"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/07,"41,714,850"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/07,"41,714,863"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/07,"41,714,921"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/07,"41,715,537"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/07,"41,717,215"
