السنة,التاريخ,رمز المنطقة الإدارية,المنطقة الإدارية,رمز البند,البند,الرقم القياسي,الأهمية النسبية,نسبة التغير السنوي,نسبة التغير الربعي
2016,2016 / Q4,6,عسير,015,بيت سكني,92.493,0.20994,0.006376011,-0.025948587
2015,2015 / Q1,99,المملكة,031,أرض زراعية,96.297,3.60776,-0.028578634,-0.031577783
2016,2016 / Q3,3,المدينة المنوره,012,عمارة سكني,100,0.0265,0,0
2015,2015 / Q1,99,المملكة,0,الرقم القياسي العام,99.17,100,0.010392257,-0.024176646
2015,2015 / Q1,1,الرياض,031,أرض زراعية,120.47,3.60776,0.224288618,0.145914582
2022,2022 / Q2,6,عسير,015,بيت سكني,87.554,0.20994,0.000114228,0
2021,2021 / Q1,6,عسير,012,عمارة سكني,100,0.0265,0,0
2020,2020 / Q3,5,المنطقة الشرقية,01,سكني,79.586,65.37373,-0.024167147,-0.006999638
2016,2016 / Q2,13,الجوف,014,شقة سكني,107.19,2.57881,0.014960704,0
2015,2015 / Q3,99,المملكة,031,أرض زراعية,95.57,3.60776,-0.054296090,-0.003887725
2016,2016 / Q1,10,جازان,015,بيت سكني,100,0.20994,0,0
2023,2023 / Q3,5,المنطقة الشرقية,015,بيت سكني,121.025,0.20994,0.068342117,0
2023,2023 / Q1,99,المملكة,01,سكني,87.165,65.37373,0.015719679,-0.001889385
2016,2016 / Q1,1,الرياض,011,قطعة أرض سكني,102.273,62.15994,0.013406659,0.030738841
2017,2017 / Q1,2,مكة المكرمة,02,تجاري,80.367,31.01851,-0.118657265,-0.012775314
2018,2018 / Q3,99,المملكة,011,قطعة أرض سكني,84.9,62.15994,-0.037338564,-0.021325648
2016,2016 / Q3,2,مكة المكرمة,021,قطعة أرض تجاري,83.963,30.86673,-0.096200215,-0.036381164
2019,2019 / Q1,2,مكة المكرمة,014,شقة سكني,78.423,2.57881,-0.063270425,-0.009310258
2020,2020 / Q4,5,المنطقة الشرقية,023,معرض/ محل تجاري,77.162,0.07853,-0.040273632,0
2020,2020 / Q2,99,المملكة,021,قطعة أرض تجاري,73.647,30.86673,-0.016689587,-0.004137763
2018,2018 / Q1,1,الرياض,031,أرض زراعية,129.21,3.60776,0,0
2016,2016 / Q4,11,نجران,031,أرض زراعية,99.603,3.60776,-0.008698508,-0.001043056
2019,2019 / Q1,1,الرياض,01,سكني,80.93,65.37373,-0.106367943,-0.010514733
2021,2021 / Q3,5,المنطقة الشرقية,031,أرض زراعية,88.082,3.60776,-0.019557208,-0.004700671
2021,2021 / Q4,4,القصيم,011,قطعة أرض سكني,82.984,62.15994,0.036134349,0.048611901
2019,2019 / Q4,13,الجوف,02,تجاري,83.437,31.01851,0.009803091,0.003777534
2020,2020 / Q1,13,الجوف,0,الرقم القياسي العام,83.743,100,0.003306696,0.008307948
2021,2021 / Q3,4,القصيم,03,زراعي,82.291,3.60776,-0.003572034,-0.001880018
2016,2016 / Q2,99,المملكة,03,زراعي,94.79,3.60776,-0.012017552,-0.004484493
2022,2022 / Q4,7,تبوك,011,قطعة أرض سكني,75.771,62.15994,-0.023003030,0.012900035
2017,2017 / Q1,5,المنطقة الشرقية,013,فيلا سكني,100.7,0.39854,0.007503752,0
2020,2020 / Q4,7,تبوك,011,قطعة أرض سكني,79.279,62.15994,0.004332569,0.015382054
2021,2021 / Q4,6,عسير,021,قطعة أرض تجاري,90.949,30.86673,-0.010089686,-0.002216103
2023,2023 / Q4,2,مكة المكرمة,013,فيلا سكني,82.086,0.39854,-0.049853576,0.000182769
2016,2016 / Q2,11,نجران,021,قطعة أرض تجاري,91.597,30.86673,-0.028694739,-0.014344130
2018,2018 / Q3,2,مكة المكرمة,02,تجاري,79.477,31.01851,-0.001206439,-0.004384481
2018,2018 / Q3,3,المدينة المنوره,013,فيلا سكني,88.05,0.39854,-0.028038415,0
2019,2019 / Q3,2,مكة المكرمة,014,شقة سكني,77.543,2.57881,-0.031112166,-0.015826882
2019,2019 / Q2,12,الباحة,02,تجاري,97.39,31.01851,0.001542575,0
2023,2023 / Q4,99,المملكة,03,زراعي,92.343,3.60776,-0.001189794,0.000119135
2020,2020 / Q4,6,عسير,014,شقة سكني,89.173,2.57881,0.023130672,0.008436337
2019,2019 / Q3,8,حائل,031,أرض زراعية,97.39,3.60776,-0.002151639,-0.001056486
2023,2023 / Q2,99,المملكة,03,زراعي,92.376,3.60776,-0.002774389,-8.659508140e-05
2016,2016 / Q1,6,عسير,01,سكني,87.973,65.37373,-0.099992839,-0.016182062
2020,2020 / Q1,5,المنطقة الشرقية,021,قطعة أرض تجاري,82.13,30.86673,-0.032090792,-0.008606641
2019,2019 / Q3,99,المملكة,031,أرض زراعية,93.14,3.60776,-0.003317282,0.000322200
2023,2023 / Q4,10,جازان,031,أرض زراعية,83.39,3.60776,0,0
2015,2015 / Q1,10,جازان,014,شقة سكني,100.85,2.57881,-0.022079572,0.043855382
2015,2015 / Q1,9,الحدود الشمالية,0,الرقم القياسي العام,100.037,100,0.054719706,0.025252888
2015,2015 / Q3,13,الجوف,011,قطعة أرض سكني,86.26,62.15994,-0.131756417,-0.041310557
2017,2017 / Q1,10,جازان,015,بيت سكني,100,0.20994,0,0
2019,2019 / Q1,99,المملكة,02,تجاري,74.417,31.01851,-0.029765319,-0.003121232
2016,2016 / Q2,2,مكة المكرمة,031,أرض زراعية,97.68,3.60776,-0.048444761,0.000583879
2018,2018 / Q2,7,تبوك,01,سكني,79.94,65.37373,-0.013853423,-0.011292098
2015,2015 / Q1,9,الحدود الشمالية,011,قطعة أرض سكني,99.983,62.15994,0.067510143,0.020651286
2020,2020 / Q1,11,نجران,03,زراعي,99.26,3.60776,-0.001880399,-0.000332350
2022,2022 / Q3,99,المملكة,021,قطعة أرض تجاري,72.334,30.86673,-0.004061738,0.001911463
2017,2017 / Q3,3,المدينة المنوره,021,قطعة أرض تجاري,98.407,30.86673,-0.021244642,-0.000812290
2022,2022 / Q3,13,الجوف,014,شقة سكني,76.909,2.57881,0,0
2017,2017 / Q4,6,عسير,023,معرض/ محل تجاري,83.31,0.07853,0,0
2017,2017 / Q1,2,مكة المكرمة,024,مركز تجاري,104.84,0.07028,-0.000286068,0
2016,2016 / Q3,12,الباحة,014,شقة سكني,96.09,2.57881,-0.0391,0
2023,2023 / Q4,8,حائل,01,سكني,86.596,65.37373,-0.047610668,-0.015372720
2018,2018 / Q2,12,الباحة,0,الرقم القياسي العام,78.99,100,-0.017451768,-0.002059303
2016,2016 / Q4,1,الرياض,03,زراعي,129.21,3.60776,0.072549182,0
2015,2015 / Q3,6,عسير,021,قطعة أرض تجاري,99.017,30.86673,-0.017464302,0.004708127
2022,2022 / Q3,99,المملكة,031,أرض زراعية,92.625,3.60776,-0.005785497,-8.636231149e-05
2020,2020 / Q4,5,المنطقة الشرقية,024,مركز تجاري,102.29,0.07028,0,0
2021,2021 / Q4,6,عسير,015,بيت سكني,87.551,0.20994,4.568974379e-05,7.995979165e-05
2021,2021 / Q4,2,مكة المكرمة,021,قطعة أرض تجاري,73.866,30.86673,-0.005051117,0.003600495
2022,2022 / Q1,3,المدينة المنوره,011,قطعة أرض سكني,90.599,62.15994,-0.007068958,-0.001135587
2016,2016 / Q2,99,المملكة,011,قطعة أرض سكني,95.393,62.15994,-0.045430438,-0.015724795
2016,2016 / Q2,13,الجوف,023,معرض/ محل تجاري,100,0.07853,0,0
2023,2023 / Q3,11,نجران,03,زراعي,99.413,3.60776,-0.001576780,-0.001566753
2023,2023 / Q2,10,جازان,02,تجاري,67.04,31.01851,-0.012505708,0.001733309
2019,2019 / Q2,2,مكة المكرمة,012,عمارة سكني,100,0.0265,0,0
2017,2017 / Q4,99,المملكة,03,زراعي,93.71,3.60776,-0.006225012,-0.000884927
2023,2023 / Q4,10,جازان,014,شقة سكني,78.743,2.57881,0.103646914,0.033996901
2021,2021 / Q3,1,الرياض,012,عمارة سكني,81.066,0.0265,-0.006714534,0
2015,2015 / Q3,8,حائل,0,الرقم القياسي العام,96.31,100,-0.027102926,-0.031349633
2015,2015 / Q3,7,تبوك,03,زراعي,103.787,3.60776,0.036729597,6.745037579e-05
2016,2016 / Q3,5,المنطقة الشرقية,031,أرض زراعية,99.967,3.60776,-0.030133983,-0.011079565
2018,2018 / Q2,3,المدينة المنوره,02,تجاري,98.33,31.01851,-0.001452175,-0.000985502
2019,2019 / Q3,13,الجوف,021,قطعة أرض تجاري,83.107,30.86673,0.004836350,0.010382600
2015,2015 / Q1,6,عسير,03,زراعي,93.147,3.60776,-0.118176654,0.002410598
2018,2018 / Q1,99,المملكة,03,زراعي,93.61,3.60776,-0.004148936,-0.001067122
2018,2018 / Q2,7,تبوك,011,قطعة أرض سكني,79.17,62.15994,-0.013703750,-0.013334995
2017,2017 / Q2,11,نجران,014,شقة سكني,102.07,2.57881,-0.013215774,0
2019,2019 / Q2,1,الرياض,021,قطعة أرض تجاري,66.78,30.86673,-0.007726597,0.028809120
2015,2015 / Q2,6,عسير,02,تجاري,98.59,31.01851,-0.013379767,-0.007949286
2023,2023 / Q2,1,الرياض,011,قطعة أرض سكني,98.903,62.15994,0.026156336,0.001194513
2021,2021 / Q2,5,المنطقة الشرقية,014,شقة سكني,90.853,2.57881,-0.001977305,0.001234282
2018,2018 / Q4,2,مكة المكرمة,014,شقة سكني,79.16,2.57881,-0.058929824,-0.010908000
2019,2019 / Q4,7,تبوك,014,شقة سكني,77.98,2.57881,-0.009740054,-0.002596472
2017,2017 / Q3,3,المدينة المنوره,0,الرقم القياسي العام,94.64,100,-0.024128686,-0.001055520
2020,2020 / Q1,7,تبوك,02,تجاري,94.607,31.01851,0.051037072,-0.013791306
2016,2016 / Q4,7,تبوك,02,تجاري,89.223,31.01851,-0.111324701,0.025870098
2016,2016 / Q4,4,القصيم,021,قطعة أرض تجاري,88.417,30.86673,-0.056613638,-0.010995526
2016,2016 / Q3,11,نجران,03,زراعي,99.707,3.60776,-0.005287469,-0.000731610
2023,2023 / Q4,7,تبوك,021,قطعة أرض تجاري,103.418,30.86673,0.055684289,-0.013798694
2020,2020 / Q3,9,الحدود الشمالية,02,تجاري,94.555,31.01851,-0.012995825,0.003630072
2023,2023 / Q1,9,الحدود الشمالية,01,سكني,83.653,65.37373,-0.012244657,0.010521611
2016,2016 / Q3,6,عسير,021,قطعة أرض تجاري,95.833,30.86673,-0.032156094,0.003875847
2021,2021 / Q1,9,الحدود الشمالية,02,تجاري,94.955,31.01851,-0.005675571,0.005889893
2018,2018 / Q1,11,نجران,03,زراعي,99.563,3.60776,-0.000100429,0.001267134
2022,2022 / Q2,11,نجران,031,أرض زراعية,99.524,3.60776,-0.001204287,0.000261312
2020,2020 / Q2,2,مكة المكرمة,013,فيلا سكني,90.397,0.39854,0.044568985,0.025606989
2016,2016 / Q2,9,الحدود الشمالية,02,تجاري,92.133,31.01851,-0.070115059,-0.011766599
2017,2017 / Q4,4,القصيم,023,معرض/ محل تجاري,101.837,0.07853,-0.081805067,0.006722224
2019,2019 / Q4,13,الجوف,014,شقة سكني,92.023,2.57881,-0.141496408,-0.141496408
2021,2021 / Q4,8,حائل,02,تجاري,75.473,31.01851,0.005274585,0.011309277
2016,2016 / Q1,11,نجران,021,قطعة أرض تجاري,92.93,30.86673,-0.045726667,-0.000354980
2016,2016 / Q4,5,المنطقة الشرقية,031,أرض زراعية,97.167,3.60776,-0.063423521,-0.028009243
2022,2022 / Q4,13,الجوف,01,سكني,77.875,65.37373,0.003789588,-0.007354816
2021,2021 / Q2,1,الرياض,022,عمارة تجاري,102.331,0.00298,9.772305287e-06,0
2019,2019 / Q1,3,المدينة المنوره,013,فيلا سكني,86.55,0.39854,-0.006736518,0.017433317
2019,2019 / Q2,99,المملكة,012,عمارة سكني,92.5,0.0265,-0.013932862,-0.003050128
2023,2023 / Q3,4,القصيم,0,الرقم القياسي العام,80.321,100,-0.015360286,-0.004573057
2023,2023 / Q4,6,عسير,012,عمارة سكني,100,0.0265,0,0
2022,2022 / Q3,8,حائل,0,الرقم القياسي العام,89.138,100,-0.001679957,0.003602873
2023,2023 / Q4,3,المدينة المنوره,015,بيت سكني,88.539,0.20994,-0.015248582,-0.000214549
2016,2016 / Q3,3,المدينة المنوره,023,معرض/ محل تجاري,100,0.07853,0,0
2016,2016 / Q1,1,الرياض,013,فيلا سكني,89.03,0.39854,-0.012675635,-0.065370524
2015,2015 / Q2,8,حائل,031,أرض زراعية,99.813,3.60776,-0.005777295,0.000260555
2015,2015 / Q4,99,المملكة,031,أرض زراعية,95.333,3.60776,-0.041272363,-0.002479858
2022,2022 / Q2,4,القصيم,014,شقة سكني,83.94,2.57881,-0.052414120,-0.012656441
2018,2018 / Q4,3,المدينة المنوره,03,زراعي,92.827,3.60776,-3.231713886e-05,-3.231713886e-05
2021,2021 / Q3,4,القصيم,01,سكني,79.443,65.37373,-0.010019066,-0.007297537
2020,2020 / Q1,8,حائل,031,أرض زراعية,97.75,3.60776,0.002564103,-0.000409040
2015,2015 / Q4,4,القصيم,031,أرض زراعية,89.133,3.60776,-0.099366455,0.000448969
2015,2015 / Q4,3,المدينة المنوره,012,عمارة سكني,100,0.0265,0,0
2016,2016 / Q4,3,المدينة المنوره,014,شقة سكني,96.45,2.57881,-0.051687691,-0.021378492
2021,2021 / Q1,2,مكة المكرمة,03,زراعي,95.738,3.60776,-0.001689260,0
2019,2019 / Q2,13,الجوف,021,قطعة أرض تجاري,82.253,30.86673,0.000559563,-0.002546597
2019,2019 / Q3,13,الجوف,023,معرض/ محل تجاري,100,0.07853,0,0
2020,2020 / Q1,7,تبوك,031,أرض زراعية,100.56,3.60776,0.001863051,0
2021,2021 / Q3,6,عسير,014,شقة سكني,88.973,2.57881,0.006174585,-0.023476600
2019,2019 / Q2,99,المملكة,024,مركز تجاري,102.43,0.07028,0.021847566,0.021307569
2022,2022 / Q4,12,الباحة,021,قطعة أرض تجاري,99.808,30.86673,-0.002309099,-0.000770887
2016,2016 / Q2,1,الرياض,015,بيت سكني,90.733,0.20994,0.027984546,0.008368526
2017,2017 / Q3,5,المنطقة الشرقية,021,قطعة أرض تجاري,89.163,30.86673,-0.010586238,-0.002874077
2023,2023 / Q3,7,تبوك,031,أرض زراعية,98.05,3.60776,-0.014790700,-0.006354064
2018,2018 / Q2,99,المملكة,014,شقة سكني,84.473,2.57881,-0.014892128,-0.005849123
2019,2019 / Q2,13,الجوف,023,معرض/ محل تجاري,100,0.07853,0,0
2022,2022 / Q4,6,عسير,01,سكني,85.33,65.37373,0.010935112,-0.001182241
2018,2018 / Q3,5,المنطقة الشرقية,02,تجاري,87.14,31.01851,-0.022688783,0.000424784
2016,2016 / Q4,9,الحدود الشمالية,011,قطعة أرض سكني,88.29,62.15994,-0.069583636,0.003945738
2018,2018 / Q1,6,عسير,011,قطعة أرض سكني,84.467,62.15994,0.011181210,0.000639712
2024,2024 / Q1,12,الباحة,021,قطعة أرض تجاري,95.451,30.86673,-0.043653815,0
2015,2015 / Q2,13,الجوف,031,أرض زراعية,100.55,3.60776,-0.005243372,-0.000268451
2015,2015 / Q3,9,الحدود الشمالية,021,قطعة أرض تجاري,96.56,30.86673,-0.052869053,-0.025335621
2018,2018 / Q1,12,الباحة,014,شقة سكني,96.09,2.57881,0,0
2015,2015 / Q3,99,المملكة,011,قطعة أرض سكني,98.237,62.15994,-0.031193294,-0.016971371
2016,2016 / Q3,7,تبوك,031,أرض زراعية,100.547,3.60776,-0.031217783,-0.006226712
2022,2022 / Q2,9,الحدود الشمالية,01,سكني,84.407,65.37373,-0.015753632,-0.003341599
2019,2019 / Q4,13,الجوف,0,الرقم القياسي العام,83.053,100,-0.006982556,-0.006935062
2017,2017 / Q2,8,حائل,023,معرض/ محل تجاري,92.18,0.07853,-0.037917610,0
2021,2021 / Q2,3,المدينة المنوره,0,الرقم القياسي العام,92.684,100,-0.002614956,-0.000582286
2017,2017 / Q2,11,نجران,03,زراعي,99.713,3.60776,-0.000671477,0.001406004
2018,2018 / Q1,6,عسير,02,تجاري,92.907,31.01851,-0.025488530,0.001800733
2021,2021 / Q1,13,الجوف,01,سكني,76.617,65.37373,-0.030041777,-0.013455744
2018,2018 / Q1,1,الرياض,012,عمارة سكني,86.28,0.0265,-0.032518502,0.002707822
2020,2020 / Q2,13,الجوف,0,الرقم القياسي العام,82.093,100,-0.016532292,-0.019703139
2021,2021 / Q2,8,حائل,023,معرض/ محل تجاري,89.569,0.07853,-1.116445238e-05,0
2022,2022 / Q2,10,جازان,021,قطعة أرض تجاري,67.889,30.86673,-0.035297628,-0.002893400
2021,2021 / Q4,1,الرياض,01,سكني,91.903,65.37373,0.039779606,0.008117328
2018,2018 / Q3,4,القصيم,023,معرض/ محل تجاري,106.63,0.07853,0.054104017,-0.002777596
2019,2019 / Q2,6,عسير,01,سكني,83.523,65.37373,-0.020602720,-0.001840410
2023,2023 / Q4,8,حائل,023,معرض/ محل تجاري,89.569,0.07853,0,0
2022,2022 / Q3,10,جازان,015,بيت سكني,100,0.20994,0,0
2016,2016 / Q2,4,القصيم,014,شقة سكني,95.38,2.57881,-0.019158191,0.005513563
2023,2023 / Q3,7,تبوك,011,قطعة أرض سكني,80.835,62.15994,0.080595139,0.003351331
2021,2021 / Q3,3,المدينة المنوره,03,زراعي,92.891,3.60776,-0.000924960,1.076542147e-05
2024,2024 / Q1,11,نجران,021,قطعة أرض تجاري,81.442,30.86673,-0.002278630,0
2015,2015 / Q4,99,المملكة,03,زراعي,95.333,3.60776,-0.041272363,-0.002479858
